Timestamp,Sender,retr,retr.total,cwnd,ssthresh
1622720097.225375,172.10.0.2:57250,44,66,101,138
1622720097.243144,172.10.0.2:57250,44,66,101,138
1622720097.261363,172.10.0.2:57250,44,66,101,138
1622720097.278463,172.10.0.2:57250,44,66,101,138
1622720097.296208,172.10.0.2:57250,44,66,101,138
1622720097.313346,172.10.0.2:57250,44,66,101,138
1622720097.331299,172.10.0.2:57250,44,66,108,138
1622720097.350140,172.10.0.2:57250,44,66,108,138
1622720097.368480,172.10.0.2:57250,44,66,108,138
1622720097.388911,172.10.0.2:57250,44,66,108,138
1622720097.407377,172.10.0.2:57250,28,66,124,138
1622720097.427208,172.10.0.2:57250,28,66,124,138
1622720097.445238,172.10.0.2:57250,28,66,124,138
1622720097.462673,172.10.0.2:57250,28,66,124,138
1622720097.480712,172.10.0.2:57250,28,66,124,138
1622720097.497857,172.10.0.2:57250,28,66,124,138
1622720097.516335,172.10.0.2:57250,28,66,124,138
1622720097.534658,172.10.0.2:57250,28,66,124,138
1622720097.552611,172.10.0.2:57250,28,66,124,138
1622720097.570233,172.10.0.2:57250,28,66,124,138
1622720097.588758,172.10.0.2:57250,28,66,124,138
1622720097.606161,172.10.0.2:57250,24,66,128,138
1622720097.623626,172.10.0.2:57250,24,66,128,138
1622720097.641399,172.10.0.2:57250,24,66,128,138
1622720097.658804,172.10.0.2:57250,22,66,130,138
1622720097.678426,172.10.0.2:57250,16,82,116,138
1622720097.697365,172.10.0.2:57250,16,82,116,138
1622720097.715050,172.10.0.2:57250,16,82,116,138
1622720097.732570,172.10.0.2:57250,16,82,116,138
1622720097.749634,172.10.0.2:57250,16,82,116,138
1622720097.767183,172.10.0.2:57250,22,88,124,138
1622720097.784799,172.10.0.2:57250,22,88,124,138
1622720097.804528,172.10.0.2:57250,22,88,124,138
1622720097.823793,172.10.0.2:57250,22,88,124,138
1622720097.845419,172.10.0.2:57250,22,88,124,138
1622720097.864707,172.10.0.2:57250,22,88,128,138
1622720097.886825,172.10.0.2:57250,22,88,128,138
1622720097.906917,172.10.0.2:57250,22,88,128,138
1622720097.927305,172.10.0.2:57250,22,88,136,138
1622720097.945135,172.10.0.2:57250,22,88,136,138
1622720097.963043,172.10.0.2:57250,22,88,136,138
1622720097.980616,172.10.0.2:57250,22,88,136,138
1622720097.998896,172.10.0.2:57250,22,88,136,138
1622720098.017952,172.10.0.2:57250,44,110,127,138
1622720098.036511,172.10.0.2:57250,44,110,127,138
1622720098.055440,172.10.0.2:57250,44,110,127,138
1622720098.073772,172.10.0.2:57250,44,110,127,138
1622720098.093897,172.10.0.2:57250,44,110,127,138
1622720098.111590,172.10.0.2:57250,44,110,127,138
1622720098.129129,172.10.0.2:57250,44,110,127,138
1622720098.146898,172.10.0.2:57250,44,110,127,138
1622720098.165065,172.10.0.2:57250,44,110,128,138
1622720098.182395,172.10.0.2:57250,48,114,98,138
1622720098.201398,172.10.0.2:57250,60,126,104,138
1622720098.219442,172.10.0.2:57250,60,126,104,138
1622720098.238350,172.10.0.2:57250,60,126,104,138
1622720098.257123,172.10.0.2:57250,60,126,104,138
1622720098.279295,172.10.0.2:57250,68,134,108,138
1622720098.296965,172.10.0.2:57250,68,134,108,138
1622720098.314438,172.10.0.2:57250,68,134,108,138
1622720098.333318,172.10.0.2:57250,60,142,124,138
1622720098.351526,172.10.0.2:57250,60,142,124,138
1622720098.368635,172.10.0.2:57250,60,142,124,138
1622720098.388112,172.10.0.2:57250,60,142,124,138
1622720098.406242,172.10.0.2:57250,60,142,124,138
1622720098.424528,172.10.0.2:57250,60,142,124,138
1622720098.441795,172.10.0.2:57250,60,142,124,138
1622720098.459133,172.10.0.2:57250,60,142,124,138
1622720098.476811,172.10.0.2:57250,60,142,124,138
1622720098.494255,172.10.0.2:57250,60,142,124,138
1622720098.511580,172.10.0.2:57250,60,142,124,138
1622720098.529564,172.10.0.2:57250,54,142,130,138
1622720098.547343,172.10.0.2:57250,54,142,130,138
1622720098.564915,172.10.0.2:57250,54,142,130,138
1622720098.582426,172.10.0.2:57250,54,142,130,138
1622720098.599367,172.10.0.2:57250,64,152,128,138
1622720098.616518,172.10.0.2:57250,64,152,128,138
1622720098.634093,172.10.0.2:57250,64,152,128,138
1622720098.651274,172.10.0.2:57250,64,152,128,138
1622720098.669031,172.10.0.2:57250,64,152,128,138
1622720098.687176,172.10.0.2:57250,58,168,134,138
1622720098.704483,172.10.0.2:57250,58,168,134,138
1622720098.721704,172.10.0.2:57250,58,168,134,138
1622720098.738728,172.10.0.2:57250,58,168,134,138
1622720098.755762,172.10.0.2:57250,58,168,134,138
1622720098.772764,172.10.0.2:57250,58,168,134,138
1622720098.790356,172.10.0.2:57250,58,168,134,138
1622720098.809340,172.10.0.2:57250,58,168,134,138
1622720098.828368,172.10.0.2:57250,58,168,134,138
1622720098.846668,172.10.0.2:57250,58,168,134,138
1622720098.864388,172.10.0.2:57250,58,168,134,138
1622720098.885257,172.10.0.2:57250,58,168,134,138
1622720098.903179,172.10.0.2:57250,58,168,134,138
1622720098.921188,172.10.0.2:57250,58,168,134,138
1622720098.938637,172.10.0.2:57250,58,168,134,138
1622720098.955765,172.10.0.2:57250,58,168,135,138
1622720098.972880,172.10.0.2:57250,58,168,138,138
1622720098.990125,172.10.0.2:57250,58,168,138,138
1622720099.007931,172.10.0.2:57250,50,184,128,138
1622720099.025970,172.10.0.2:57250,50,184,128,138
1622720099.043370,172.10.0.2:57250,50,184,128,138
1622720099.060804,172.10.0.2:57250,50,184,128,138
1622720099.078285,172.10.0.2:57250,50,184,128,138
1622720099.095370,172.10.0.2:57250,50,184,128,138
1622720099.113138,172.10.0.2:57250,44,186,136,138
1622720099.131021,172.10.0.2:57250,44,186,136,138
1622720099.148907,172.10.0.2:57250,44,186,136,138
1622720099.166696,172.10.0.2:57250,44,186,136,138
1622720099.184285,172.10.0.2:57250,44,186,136,138
1622720099.201962,172.10.0.2:57250,68,210,124,138
1622720099.219683,172.10.0.2:57250,68,210,124,138
1622720099.238090,172.10.0.2:57250,68,210,124,138
1622720099.256504,172.10.0.2:57250,68,210,124,138
1622720099.274368,172.10.0.2:57250,68,210,124,138
1622720099.293028,172.10.0.2:57250,68,210,124,138
1622720099.313024,172.10.0.2:57250,68,210,124,138
1622720099.331121,172.10.0.2:57250,68,210,124,138
1622720099.349224,172.10.0.2:57250,58,210,134,138
1622720099.367599,172.10.0.2:57250,58,210,134,138
1622720099.388236,172.10.0.2:57250,58,210,134,138
1622720099.408424,172.10.0.2:57250,58,210,134,138
1622720099.426935,172.10.0.2:57250,58,210,134,138
1622720099.444362,172.10.0.2:57250,58,210,134,138
1622720099.461679,172.10.0.2:57250,58,210,138,138
1622720099.479201,172.10.0.2:57250,58,210,138,138
1622720099.497581,172.10.0.2:57250,58,210,138,138
1622720099.514823,172.10.0.2:57250,44,212,152,138
1622720099.531830,172.10.0.2:57250,44,212,152,138
1622720099.548858,172.10.0.2:57250,44,212,152,138
1622720099.565765,172.10.0.2:57250,44,212,152,138
1622720099.583369,172.10.0.2:57250,44,212,152,138
1622720099.600573,172.10.0.2:57250,44,212,152,138
1622720099.618240,172.10.0.2:57250,44,212,152,138
1622720099.635946,172.10.0.2:57250,44,212,152,138
1622720099.654712,172.10.0.2:57250,44,212,152,138
1622720099.672168,172.10.0.2:57250,44,212,152,138
1622720099.689610,172.10.0.2:57250,44,212,152,138
1622720099.708060,172.10.0.2:57250,48,216,126,138
1622720099.725154,172.10.0.2:57250,48,216,126,138
1622720099.742270,172.10.0.2:57250,60,228,132,138
1622720099.759390,172.10.0.2:57250,60,228,132,138
1622720099.776741,172.10.0.2:57250,60,228,132,138
1622720099.793952,172.10.0.2:57250,60,228,132,138
1622720099.811279,172.10.0.2:57250,64,236,136,138
1622720099.828541,172.10.0.2:57250,64,236,136,138
1622720099.845712,172.10.0.2:57250,64,236,136,138
1622720099.863158,172.10.0.2:57250,54,240,126,138
1622720099.881864,172.10.0.2:57250,66,252,133,138
1622720099.899601,172.10.0.2:57250,66,252,133,138
1622720099.917143,172.10.0.2:57250,66,252,133,138
1622720099.935317,172.10.0.2:57250,66,252,133,138
1622720099.952709,172.10.0.2:57250,66,252,133,138
1622720099.969982,172.10.0.2:57250,73,283,122,138
1622720099.987469,172.10.0.2:57250,73,283,122,138
1622720100.005073,172.10.0.2:57250,73,283,122,138
1622720100.022692,172.10.0.2:57250,73,283,122,138
1622720100.040105,172.10.0.2:57250,73,283,122,138
1622720100.057175,172.10.0.2:57250,73,283,122,138
1622720100.074325,172.10.0.2:57250,73,283,122,138
1622720100.091797,172.10.0.2:57250,73,283,122,138
1622720100.108817,172.10.0.2:57250,73,283,122,138
1622720100.126230,172.10.0.2:57250,73,283,122,138
1622720100.143269,172.10.0.2:57250,73,283,122,138
1622720100.160266,172.10.0.2:57250,73,283,122,138
1622720100.177566,172.10.0.2:57250,73,283,122,138
1622720100.194885,172.10.0.2:57250,73,283,122,138
1622720100.212656,172.10.0.2:57250,73,283,130,138
1622720100.230104,172.10.0.2:57250,73,283,130,138
1622720100.247405,172.10.0.2:57250,73,283,130,138
1622720100.264445,172.10.0.2:57250,73,283,130,138
1622720100.281436,172.10.0.2:57250,73,283,130,138
1622720100.298492,172.10.0.2:57250,71,283,132,138
1622720100.316759,172.10.0.2:57250,71,283,132,138
1622720100.334152,172.10.0.2:57250,71,283,142,138
1622720100.351117,172.10.0.2:57250,71,283,142,138
1622720100.368417,172.10.0.2:57250,71,283,142,138
1622720100.388755,172.10.0.2:57250,71,283,142,138
1622720100.407200,172.10.0.2:57250,71,283,142,138
1622720100.424745,172.10.0.2:57250,71,283,142,138
1622720100.442204,172.10.0.2:57250,75,291,126,138
1622720100.460473,172.10.0.2:57250,75,291,126,138
1622720100.477871,172.10.0.2:57250,75,291,126,138
1622720100.495053,172.10.0.2:57250,75,303,138,138
1622720100.512376,172.10.0.2:57250,75,303,138,138
1622720100.529711,172.10.0.2:57250,75,303,138,138
1622720100.547097,172.10.0.2:57250,75,303,138,138
1622720100.564371,172.10.0.2:57250,75,303,138,138
1622720100.581982,172.10.0.2:57250,75,303,138,138
1622720100.599111,172.10.0.2:57250,75,303,138,138
1622720100.616543,172.10.0.2:57250,75,303,138,138
1622720100.633984,172.10.0.2:57250,75,303,138,138
1622720100.652908,172.10.0.2:57250,71,311,134,138
1622720100.670743,172.10.0.2:57250,71,311,134,138
1622720100.688098,172.10.0.2:57250,63,311,142,138
1622720100.705198,172.10.0.2:57250,63,311,142,138
1622720100.722372,172.10.0.2:57250,63,311,142,138
1622720100.739434,172.10.0.2:57250,63,311,142,138
1622720100.756294,172.10.0.2:57250,63,311,142,138
1622720100.773820,172.10.0.2:57250,63,311,142,138
1622720100.790882,172.10.0.2:57250,42,325,119,138
1622720100.808722,172.10.0.2:57250,42,325,119,138
1622720100.826739,172.10.0.2:57250,42,325,119,138
1622720100.844688,172.10.0.2:57250,42,325,119,138
1622720100.862684,172.10.0.2:57250,42,325,119,138
1622720100.882607,172.10.0.2:57250,58,341,128,138
1622720100.900310,172.10.0.2:57250,58,341,128,138
1622720100.917925,172.10.0.2:57250,58,341,128,138
1622720100.935759,172.10.0.2:57250,58,341,128,138
1622720100.953106,172.10.0.2:57250,58,341,128,138
1622720100.970350,172.10.0.2:57250,58,341,128,138
1622720100.987821,172.10.0.2:57250,62,345,116,138
1622720101.004957,172.10.0.2:57250,70,353,120,138
1622720101.022228,172.10.0.2:57250,70,353,120,138
1622720101.039546,172.10.0.2:57250,70,353,120,138
1622720101.056480,172.10.0.2:57250,78,369,108,138
1622720101.073466,172.10.0.2:57250,78,369,108,138
1622720101.090866,172.10.0.2:57250,78,369,108,138
1622720101.108252,172.10.0.2:57250,78,369,108,138
1622720101.125408,172.10.0.2:57250,78,369,108,138
1622720101.143254,172.10.0.2:57250,78,369,108,138
1622720101.160903,172.10.0.2:57250,72,375,120,138
1622720101.178474,172.10.0.2:57250,72,375,120,138
1622720101.195685,172.10.0.2:57250,72,375,120,138
1622720101.212883,172.10.0.2:57250,72,375,120,138
1622720101.229893,172.10.0.2:57250,72,375,120,138
1622720101.246936,172.10.0.2:57250,72,375,120,138
1622720101.263969,172.10.0.2:57250,72,375,120,138
1622720101.281293,172.10.0.2:57250,72,375,120,138
1622720101.298315,172.10.0.2:57250,72,375,132,138
1622720101.315670,172.10.0.2:57250,72,375,132,138
1622720101.333562,172.10.0.2:57250,72,375,132,138
1622720101.351272,172.10.0.2:57250,72,375,132,138
1622720101.369061,172.10.0.2:57250,72,375,132,138
1622720101.388712,172.10.0.2:57250,72,375,132,138
1622720101.407515,172.10.0.2:57250,72,375,132,138
1622720101.425769,172.10.0.2:57250,72,375,132,138
1622720101.443678,172.10.0.2:57250,64,375,12,138
1622720101.461492,172.10.0.2:57250,64,375,12,138
1622720101.479808,172.10.0.2:57250,64,375,12,138
1622720101.497206,172.10.0.2:57250,64,375,12,138
1622720101.514390,172.10.0.2:57250,64,375,12,138
1622720101.531562,172.10.0.2:57250,50,375,12,138
1622720101.548709,172.10.0.2:57250,50,375,12,138
1622720101.565820,172.10.0.2:57250,50,375,12,138
1622720101.583437,172.10.0.2:57250,50,375,12,138
1622720101.600415,172.10.0.2:57250,50,375,12,138
1622720101.617703,172.10.0.2:57250,50,375,12,138
1622720101.634950,172.10.0.2:57250,50,375,12,138
1622720101.651835,172.10.0.2:57250,50,375,12,138
1622720101.669842,172.10.0.2:57250,50,375,12,138
1622720101.687500,172.10.0.2:57250,50,375,12,138
1622720101.704631,172.10.0.2:57250,40,375,14,138
1622720101.721719,172.10.0.2:57250,40,375,14,138
1622720101.738938,172.10.0.2:57250,40,375,14,138
1622720101.756077,172.10.0.2:57250,40,375,14,138
1622720101.773138,172.10.0.2:57250,40,375,14,138
1622720101.790293,172.10.0.2:57250,40,375,14,138
1622720101.807411,172.10.0.2:57250,40,375,14,138
1622720101.825109,172.10.0.2:57250,20,375,4,138
1622720101.842487,172.10.0.2:57250,0,375,7,138
1622720101.859834,172.10.0.2:57250,0,375,7,138
1622720101.879352,172.10.0.2:57250,0,375,7,138
1622720101.898495,172.10.0.2:57250,0,375,7,138
1622720101.915820,172.10.0.2:57250,0,375,12,138
1622720101.933871,172.10.0.2:57250,0,375,12,138
1622720101.951233,172.10.0.2:57250,0,375,12,138
1622720101.968230,172.10.0.2:57250,0,375,12,138
1622720101.985454,172.10.0.2:57250,0,375,12,138
1622720102.002644,172.10.0.2:57250,0,375,12,138
1622720102.020473,172.10.0.2:57250,0,375,12,138
1622720102.037984,172.10.0.2:57250,0,375,12,138
1622720102.055304,172.10.0.2:57250,0,375,12,138
1622720102.072383,172.10.0.2:57250,0,375,12,138
1622720102.090010,172.10.0.2:57250,0,375,12,138
1622720102.107116,172.10.0.2:57250,0,375,12,138
1622720102.124503,172.10.0.2:57250,1,376,9,138
1622720102.141989,172.10.0.2:57250,2,377,9,138
1622720102.159151,172.10.0.2:57250,4,379,9,138
1622720102.176337,172.10.0.2:57250,5,380,9,138
1622720102.193512,172.10.0.2:57250,7,382,9,138
1622720102.210897,172.10.0.2:57250,8,383,9,138
1622720102.227782,172.10.0.2:57250,8,384,10,138
1622720102.244905,172.10.0.2:57250,9,386,11,138
1622720102.261882,172.10.0.2:57250,8,387,13,138
1622720102.278933,172.10.0.2:57250,8,388,12,138
1622720102.296599,172.10.0.2:57250,8,390,12,138
1622720102.314078,172.10.0.2:57250,8,391,12,138
1622720102.331470,172.10.0.2:57250,8,393,12,138
1622720102.348997,172.10.0.2:57250,8,394,12,138
1622720102.366220,172.10.0.2:57250,8,395,13,138
1622720102.385578,172.10.0.2:57250,8,397,12,138
1622720102.403223,172.10.0.2:57250,7,398,12,138
1622720102.421547,172.10.0.2:57250,8,400,12,138
1622720102.439474,172.10.0.2:57250,8,401,12,138
1622720102.457086,172.10.0.2:57250,8,403,13,138
1622720102.474498,172.10.0.2:57250,8,404,12,138
1622720102.491761,172.10.0.2:57250,7,405,12,138
1622720102.508967,172.10.0.2:57250,8,407,12,138
1622720102.526337,172.10.0.2:57250,7,408,12,138
1622720102.543488,172.10.0.2:57250,8,410,12,138
1622720102.560916,172.10.0.2:57250,7,411,12,138
1622720102.578012,172.10.0.2:57250,7,412,12,138
1622720102.596357,172.10.0.2:57250,8,414,12,138
1622720102.613769,172.10.0.2:57250,7,415,12,138
1622720102.631997,172.10.0.2:57250,8,417,12,138
1622720102.650043,172.10.0.2:57250,7,418,13,138
1622720102.667634,172.10.0.2:57250,7,419,12,138
1622720102.684860,172.10.0.2:57250,7,421,12,138
1622720102.702123,172.10.0.2:57250,7,422,12,138
1622720102.719380,172.10.0.2:57250,7,424,12,138
1622720102.736707,172.10.0.2:57250,7,425,12,138
1622720102.753991,172.10.0.2:57250,6,426,12,138
1622720102.771408,172.10.0.2:57250,7,428,12,138
1622720102.788616,172.10.0.2:57250,7,429,12,138
1622720102.806018,172.10.0.2:57250,6,430,12,138
1622720102.824167,172.10.0.2:57250,7,432,12,138
1622720102.841784,172.10.0.2:57250,6,433,13,138
1622720102.860351,172.10.0.2:57250,7,435,12,138
1622720102.880687,172.10.0.2:57250,6,436,12,138
1622720102.898742,172.10.0.2:57250,7,438,8,138
1622720102.916884,172.10.0.2:57250,6,439,9,138
1622720102.935714,172.10.0.2:57250,7,441,10,138
1622720102.953332,172.10.0.2:57250,6,442,10,138
1622720102.970522,172.10.0.2:57250,5,442,10,138
1622720102.987774,172.10.0.2:57250,3,442,10,138
1622720103.005010,172.10.0.2:57250,2,442,10,138
1622720103.022642,172.10.0.2:57250,0,442,10,138
1622720103.039839,172.10.0.2:57250,0,442,11,138
1622720103.057282,172.10.0.2:57250,0,442,10,138
1622720103.074435,172.10.0.2:57250,0,442,10,138
1622720103.092280,172.10.0.2:57250,0,442,10,138
1622720103.109536,172.10.0.2:57250,0,442,10,138
1622720103.126817,172.10.0.2:57250,0,442,10,138
1622720103.143781,172.10.0.2:57250,0,442,10,138
1622720103.160783,172.10.0.2:57250,0,442,10,138
1622720103.178567,172.10.0.2:57250,0,442,10,138
1622720103.195463,172.10.0.2:57250,0,442,10,138
1622720103.213107,172.10.0.2:57250,0,442,12,138
1622720103.230564,172.10.0.2:57250,0,442,10,138
1622720103.248733,172.10.0.2:57250,0,442,10,138
1622720103.266644,172.10.0.2:57250,0,442,10,138
1622720103.284275,172.10.0.2:57250,0,442,10,138
1622720103.302194,172.10.0.2:57250,0,442,10,138
1622720103.320119,172.10.0.2:57250,0,442,10,138
1622720103.338052,172.10.0.2:57250,0,442,10,138
1622720103.354870,172.10.0.2:57250,0,442,10,138
1622720103.372612,172.10.0.2:57250,0,442,10,138
1622720103.392123,172.10.0.2:57250,0,442,10,138
1622720103.410827,172.10.0.2:57250,0,442,12,138
1622720103.429229,172.10.0.2:57250,0,442,10,138
1622720103.447483,172.10.0.2:57250,0,442,10,138
1622720103.466655,172.10.0.2:57250,0,442,10,138
1622720103.483791,172.10.0.2:57250,0,442,10,138
1622720103.501121,172.10.0.2:57250,0,442,10,138
1622720103.518675,172.10.0.2:57250,0,442,10,138
1622720103.535935,172.10.0.2:57250,0,442,10,138
1622720103.553197,172.10.0.2:57250,0,442,10,138
1622720103.570249,172.10.0.2:57250,0,442,10,138
1622720103.588490,172.10.0.2:57250,0,442,10,138
1622720103.606236,172.10.0.2:57250,0,442,12,138
1622720103.624015,172.10.0.2:57250,0,442,10,138
1622720103.641813,172.10.0.2:57250,0,442,10,138
1622720103.659079,172.10.0.2:57250,0,442,10,138
1622720103.677986,172.10.0.2:57250,0,442,10,138
1622720103.695464,172.10.0.2:57250,0,442,10,138
1622720103.712535,172.10.0.2:57250,0,442,10,138
1622720103.729734,172.10.0.2:57250,0,442,10,138
1622720103.747519,172.10.0.2:57250,0,442,10,138
1622720103.765251,172.10.0.2:57250,0,442,10,138
1622720103.783155,172.10.0.2:57250,0,442,10,138
1622720103.800800,172.10.0.2:57250,0,442,12,138
1622720103.818733,172.10.0.2:57250,0,442,10,138
1622720103.837362,172.10.0.2:57250,0,442,10,138
1622720103.854819,172.10.0.2:57250,0,442,10,138
1622720103.874718,172.10.0.2:57250,0,442,10,138
1622720103.894287,172.10.0.2:57250,0,442,10,138
1622720103.912253,172.10.0.2:57250,0,442,10,138
1622720103.930215,172.10.0.2:57250,0,442,10,138
1622720103.947273,172.10.0.2:57250,0,442,10,138
1622720103.964643,172.10.0.2:57250,0,442,10,138
1622720103.981859,172.10.0.2:57250,0,442,12,138
1622720103.998904,172.10.0.2:57250,0,442,12,138
1622720104.016136,172.10.0.2:57250,0,442,12,138
1622720104.033055,172.10.0.2:57250,0,442,12,138
1622720104.050284,172.10.0.2:57250,0,442,12,138
1622720104.067500,172.10.0.2:57250,0,442,12,138
